Order ID,Order Date,Ship Date,customer Name,Customer ID,Customer Segment,product ID,Category,Product Name,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,payment Mode,Delivery Status,supplier Name,supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD1515,11-02-2024,17-02-2024,Kenneth Cline,CUST645,Consumer,PROD9468,Office Supplies,Stepler,North,Missouri,East Kimberly,9,4538,10,36757.8,28291.94,8465.86,Net Banking,Cancelled,Ramirez-Sampson,turnersean@ochoa-pearson.biz,44,No,0
ORD1516,02-11-2024,03-11-2024,Chase Hill,CUST222,Consumer,PROD9757,Grocery,Sugar,East,Maryland,Thompsonchester,4,2364,15,8037.6,6766.16,1271.44,Cash,Pending,Allen-Bradley,ethanmullins@huff.com,11,No,0
ORD1517,05-07-2025,08-07-2025,Steven Powell,CUST935,Consumer,PROD6427,Office Supplies,Pen,South,Arkansas,Derrickfort,1,1204,20,963.2,699.12,264.08,Cash,Returned,Wilkins-King,qmorrison@mathews.com,43,No,0
ORD1518,31-08-2024,02-09-2024,Pamela Haney,CUST186,Corporate,PROD8493,Furniture,Bookshelf,East,New York,Schwartzport,5,1903,20,7612,6583.73,1028.27,UPI,Pending,"Hahn, Nelson and Lynch",nhudson@moran-ramos.com,44,No,0
ORD1519,10-05-2025,14-05-2025,Justin Davis,CUST959,Corporate,PROD6139,Office Supplies,Stepler,South,Wisconsin,Jacksonhaven,10,808,5,7676,4983.88,2692.12,Net Banking,Pending,Garcia and Sons,shepparderin@boyd.com,48,No,0
ORD1520,17-07-2025,21-07-2025,Travis Burke,CUST556,Consumer,PROD8074,Electronics,Mouse,East,Texas,Charlestown,7,3044,20,17046.4,12438.12,4608.28,UPI,Delivered,Taylor-Clay,johnny54@brown-brown.com,27,No,0
ORD1521,29-06-2024,03-07-2024,William Murphy,CUST156,Home Office,PROD4058,Office Supplies,Notbook,North,Alaska,Wilsonberg,2,996,15,1693.2,1161.89,531.31,Credit Card,Delivered,"Franklin, Meza and Carter",brianbean@smith.com,27,No,0
ORD1522,20-10-2024,23-10-2024,Courtney Ryan,CUST414,Consumer,PROD7975,Electronics,Keyboard,West,Arizona,New Amanda,1,2458,15,2089.3,1822.18,267.12,Net Banking,Returned,"Underwood, Brown and Cunningham",turnerhoward@lucas.com,27,No,0
ORD1523,21-07-2024,27-07-2024,Carrie White,CUST171,Corporate,PROD3977,Furniture,Bookshelf,North,Utah,West Staciehaven,5,1033,10,4648.5,3609.03,1039.47,Credit Card,Returned,Reeves Group,wjones@bentley-ibarra.com,46,No,0
ORD1524,19-03-2024,23-03-2024,Kim Richardson,CUST235,Corporate,PROD8256,Furniture,Dining Table,East,Texas,Lake Summer,5,2008,0,10040,8338.1,1701.9,UPI,Cancelled,"Collins, Quinn and Graham",nathanlopez@torres-burke.biz,45,No,0
ORD1525,28-11-2024,02-12-2024,Jennifer Harris,CUST682,Corporate,PROD9810,Grocery,Smacks,South,Wyoming,Elizabethmouth,1,1557,5,1479.15,1070.03,409.12,Net Banking,Cancelled,Wright-Atkinson,ericksonrebecca@andersen.com,12,No,0
ORD1526,06-06-2024,10-06-2024,Amanda Kennedy,CUST546,Corporate,PROD6038,Office Supplies,Calculator,West,Hawaii,North Mary,6,2590,5,14763,9499.15,5263.85,Cash,Pending,Waters and Sons,vjohnson@grant.com,28,No,0
ORD1527,18-10-2025,21-10-2025,Erin Reyes,CUST236,Consumer,PROD3698,Office Supplies,Calculator,East,Louisiana,South Amanda,2,258,5,490.2,318.7,171.5,Credit Card,Delivered,Christian-Harper,ronald53@oneill.com,41,No,0
ORD1528,27-07-2024,31-07-2024,Nicole Wilson,CUST154,Consumer,PROD8564,Electronics,Monitor,South,Nebraska,Lake Samantha,10,1680,20,13440,8496.2,4943.8,UPI,Cancelled,Anderson-Gibson,garyalexander@cortez.org,6,Yes,47
ORD1529,02-02-2024,08-02-2024,Alex Smith,CUST575,Consumer,PROD6338,Furniture,Study Table,North,New Hampshire,Youngchester,8,1538,10,11073.6,7313.7,3759.9,Credit Card,Delivered,Madden-Steele,gonzalezstephanie@bernard.com,39,No,0
ORD1530,15-05-2024,22-05-2024,Ronald Douglas,CUST979,Consumer,PROD3229,Office Supplies,Pen,South,Utah,Lake Mirandastad,8,550,15,3740,3348.26,391.74,Cash,Delivered,Griffith-May,ccarter@reeves-evans.net,0,Yes,46
ORD1531,18-05-2025,21-05-2025,Claire Kelly,CUST759,Home Office,PROD7577,Grocery,Smacks,West,Mississippi,North Kayla,8,2633,20,16851.2,12909.4,3941.8,UPI,Pending,Ruiz-Giles,omoreno@riley.com,28,No,0
ORD1532,27-09-2025,02-10-2025,Michael Hodges,CUST714,Home Office,PROD9138,Office Supplies,Pen,South,Pennsylvania,Larryshire,6,1316,15,6711.6,5979.03,732.57,UPI,Cancelled,"Fitzgerald, Cummings and Wallace",wilsonsonia@jennings.com,0,Yes,50
ORD1533,12-10-2025,17-10-2025,Robert Castro,CUST439,Home Office,PROD4687,Electronics,Monitor,West,Louisiana,New Carlyhaven,2,1369,0,2738,1765.28,972.72,Credit Card,Returned,Myers Group,kellyhardy@sanders.info,38,No,0
ORD1534,04-06-2025,08-06-2025,Jeffery Kelly,CUST278,Home Office,PROD2723,Furniture,Dining Table,East,West Virginia,West Arthur,1,2997,0,2997,1821.11,1175.89,Credit Card,Pending,Morales-Chandler,dhickman@haynes.biz,36,No,0
ORD1535,21-04-2024,28-04-2024,Stephanie Hogan,CUST355,Consumer,PROD1592,Electronics,Monitor,West,Florida,Lake Deborahland,2,1651,15,2806.7,2186.26,620.44,Cash,Pending,Frey-Jones,rclay@knight-reyes.com,31,No,0
ORD1536,27-05-2024,03-06-2024,Crystal Green,CUST155,Consumer,PROD6428,Electronics,Laptop,North,Massachusetts,West Emilymouth,3,2420,10,6534,4448.01,2085.99,Net Banking,Pending,Cruz-Fox,fpierce@vargas-weaver.com,38,No,0
ORD1537,03-05-2025,05-05-2025,Katelyn Chapman,CUST631,Corporate,PROD5311,Grocery,Rice Bag,West,New Mexico,Port Judy,7,3484,20,19510.4,17285.87,2224.53,UPI,Returned,Andrews Group,barbara67@anderson.com,39,No,0
ORD1538,08-03-2025,09-03-2025,Jose Collins,CUST791,Corporate,PROD6703,Office Supplies,Notbook,West,Nevada,Christopherville,6,3960,15,20196,16966,3230,Net Banking,Delivered,"Rodriguez, White and Scott",uchandler@long.com,15,No,0
ORD1539,28-09-2024,30-09-2024,Summer Moore,CUST465,Consumer,PROD4792,Grocery,Cooking Oil,North,Ohio,South Donald,1,1332,15,1132.2,988.26,143.94,Credit Card,Returned,"Brown, Blackwell and Perez",gmorris@chang-ramirez.com,37,No,0
ORD1540,11-03-2024,14-03-2024,Adam Carlson,CUST293,Consumer,PROD2457,Office Supplies,Stepler,South,South Dakota,Jamesstad,4,2076,5,7888.8,6363.42,1525.38,Cash,Returned,Martin-Wood,cummingsmallory@miller.info,25,No,0
ORD1541,23-12-2025,26-12-2025,Benjamin Barker,CUST680,Home Office,PROD5634,Office Supplies,Stepler,North,Maine,Kathleenport,1,985,15,837.25,686.42,150.83,UPI,Delivered,Phillips LLC,johnsonrobert@murray.com,39,No,0
ORD1542,18-05-2025,21-05-2025,Megan Kline,CUST954,Corporate,PROD7903,Grocery,Rice Bag,East,South Carolina,Rickyfort,7,1297,10,8171.1,6601.42,1569.68,Credit Card,Returned,"Cole, Mclaughlin and Berry",apage@white.com,19,No,0
ORD1543,27-05-2025,30-05-2025,Michael Wilson,CUST883,Corporate,PROD9900,Grocery,Smacks,West,Mississippi,Seanfurt,7,3162,0,22134,15064.77,7069.23,Cash,Cancelled,Parker and Sons,paige77@glass.com,39,No,0
ORD1544,22-11-2025,23-11-2025,Nancy Lowery,CUST501,Home Office,PROD8262,Office Supplies,Notbook,North,New Hampshire,East Leslie,10,859,10,7731,5777.05,1953.95,Net Banking,Cancelled,"Bennett, Edwards and Moore",colerobert@crane-johnson.com,31,No,0
ORD1545,08-09-2024,09-09-2024,Arthur Sanders,CUST970,Corporate,PROD5115,Office Supplies,Stepler,South,Louisiana,New Jessica,5,235,5,1116.25,815.95,300.3,Cash,Pending,"Padilla, Daniels and Miller",matthew87@booth.com,26,No,0
ORD1546,28-01-2025,04-02-2025,Stephanie Brown,CUST742,Consumer,PROD5498,Electronics,Laptop,West,Texas,West Jeffrey,6,2217,5,12636.9,10372.4,2264.5,Cash,Returned,Bradley-Gilmore,james62@jackson-riley.net,27,No,0
ORD1547,13-03-2025,19-03-2025,Jessica Klein,CUST612,Consumer,PROD7603,Office Supplies,Notbook,West,Kentucky,East Curtis,10,2092,10,18828,11778.35,7049.65,Cash,Returned,Rose Ltd,abutler@harvey.com,19,No,0
ORD1548,04-10-2024,11-10-2024,Frank Bowers,CUST873,Home Office,PROD3504,Grocery,Rice Bag,East,Wyoming,South Kimberly,7,356,0,2492,1991.82,500.18,UPI,Delivered,Avila-Ruiz,justinmcdaniel@swanson.info,39,No,0
ORD1549,09-03-2024,16-03-2024,Darren Chase,CUST695,Corporate,PROD6341,Electronics,Laptop,South,Kansas,Olsenland,3,2630,10,7101,5567.67,1533.33,Net Banking,Pending,"King, Reyes and Edwards",jeffrey45@walton.com,11,No,0
ORD1550,08-06-2025,14-06-2025,William Miller,CUST290,Consumer,PROD4639,Furniture,Dining Table,West,Minnesota,West Melissa,4,976,20,3123.2,1972.56,1150.64,Credit Card,Delivered,"Patterson, Wade and Leblanc",frenchkaren@vega.info,45,No,0
ORD1551,11-08-2025,15-08-2025,Jacob Ellis,CUST879,Consumer,PROD8627,Electronics,Keyboard,West,Iowa,Port Nathan,8,867,0,6936,4910.44,2025.56,Net Banking,Delivered,Williams-Ortiz,julia00@lane.com,9,Yes,34
ORD1552,26-04-2025,01-05-2025,Ashley Foster,CUST204,Consumer,PROD7013,Office Supplies,Stepler,East,Michigan,Tylerfurt,3,2306,0,6918,5911.19,1006.81,Net Banking,Pending,Jones and Sons,kelleyalexis@simpson-cameron.net,12,No,0
ORD1553,26-05-2024,02-06-2024,Nicholas Wright,CUST894,Consumer,PROD9180,Grocery,Juice Pack,West,Montana,New Raymond,2,1774,0,3548,2535.3,1012.7,Cash,Pending,Franco and Sons,justinking@moore-howell.com,45,No,0
ORD1554,15-06-2025,21-06-2025,James Herman,CUST888,Home Office,PROD7222,Furniture,Office Chair,West,Maine,West Linda,2,1915,5,3638.5,2804.76,833.74,UPI,Pending,"Anderson, Garcia and Sanchez",jeffrey52@barton.com,36,No,0
ORD1555,03-07-2024,06-07-2024,Eduardo Daniels,CUST234,Corporate,PROD2597,Grocery,Juice Pack,West,Michigan,Banksbury,10,1986,5,18867,14988.23,3878.77,Credit Card,Cancelled,Howard-Bradley,jhanson@bowen.com,36,No,0
ORD1556,09-11-2024,13-11-2024,Lisa Ramirez,CUST240,Consumer,PROD5756,Grocery,Juice Pack,West,Vermont,East Jodi,1,528,20,422.4,340.69,81.71,Cash,Cancelled,"Dalton, Miller and Atkinson",jennifer98@peters.org,32,No,0
ORD1557,06-08-2024,11-08-2024,Mike Wood,CUST995,Home Office,PROD3642,Electronics,Mouse,East,New Mexico,Castroside,3,4181,0,12543,8295.27,4247.73,UPI,Pending,Stewart-Lee,jimenezeric@riley.com,50,No,0
ORD1558,08-07-2024,09-07-2024,Peggy Green,CUST461,Corporate,PROD1855,Furniture,Sofa,North,Connecticut,Toniville,6,376,5,2143.2,1654.74,488.46,Net Banking,Returned,"Webster, Young and Jacobson",sandra33@arnold.com,32,No,0
ORD1559,25-10-2025,30-10-2025,Jennifer Morris,CUST448,Home Office,PROD8465,Electronics,Laptop,East,New Hampshire,East Jonathan,8,3867,0,30936,27744.55,3191.45,Net Banking,Cancelled,"Clements, Moore and Walker",rodney91@waters.com,36,No,0
ORD1560,18-02-2025,22-02-2025,Robert Peterson,CUST749,Corporate,PROD8608,Office Supplies,Calculator,West,Arkansas,Alyssafurt,10,2593,20,20744,14680.92,6063.08,Credit Card,Delivered,"Whitaker, Morgan and Arias",fdavis@bright-weber.com,40,No,0
ORD1561,18-11-2024,24-11-2024,Joanna Nelson,CUST644,Corporate,PROD6493,Grocery,Juice Pack,West,Wisconsin,South Elizabethborough,4,1344,5,5107.2,4496.73,610.47,UPI,Pending,Parker-Lyons,michael65@baker.biz,47,No,0
ORD1562,24-09-2024,28-09-2024,Barbara Rivera DDS,CUST357,Consumer,PROD8610,Electronics,Monitor,North,California,Angelahaven,9,4017,15,30730.05,23210.37,7519.68,Net Banking,Cancelled,Jensen-Rowe,patricialynch@morris.com,25,No,0
ORD1563,26-08-2024,30-08-2024,Catherine Franklin,CUST929,Consumer,PROD4060,Electronics,Monitor,North,Wyoming,South Michael,9,2448,10,19828.8,12979.03,6849.77,Net Banking,Delivered,Santiago-White,tfarmer@lawrence-evans.com,6,Yes,23
ORD1564,20-10-2025,25-10-2025,David Nielsen,CUST245,Consumer,PROD2806,Electronics,Monitor,North,Ohio,Lake Kimberly,6,4296,20,20620.8,16823.43,3797.37,Cash,Cancelled,"Warren, Huff and Jennings",kristabrooks@johnson.com,45,No,0
ORD1565,06-02-2024,07-02-2024,Jeffery Davis,CUST137,Consumer,PROD5690,Electronics,Mouse,South,Oregon,West Anthony,1,1882,10,1693.8,1497.3,196.5,Cash,Delivered,Brown-Smith,jenningsamanda@johnson.com,46,No,0
ORD1566,17-08-2025,19-08-2025,Christina Johnston,CUST348,Home Office,PROD7284,Office Supplies,File Folder,North,Minnesota,Youngside,3,1190,0,3570,2162.24,1407.76,UPI,Delivered,"Johnson, Gates and Brown",cortezbeth@sandoval.com,12,No,0
ORD1567,17-12-2024,21-12-2024,Melissa Bishop,CUST908,Corporate,PROD2416,Office Supplies,Calculator,West,New Mexico,North Peterhaven,8,3187,5,24221.2,15691.63,8529.57,Cash,Delivered,"Martinez, Gilmore and Costa",samanthaadkins@martinez.com,2,Yes,49
ORD1568,17-02-2025,20-02-2025,Stacey Daniels,CUST310,Corporate,PROD6567,Electronics,Laptop,South,Alabama,Jasonfort,10,4809,10,43281,31317.53,11963.47,Cash,Returned,"Thompson, James and Garner",watkinsdiana@benjamin-wade.org,14,No,0
ORD1569,24-07-2025,26-07-2025,Beth Miller,CUST948,Corporate,PROD2774,Grocery,Cooking Oil,West,Alabama,East Robert,6,2746,15,14004.6,9867.2,4137.4,Net Banking,Delivered,"Barry, Marsh and Le",riveraalexis@harrington.net,9,Yes,43
ORD1570,06-07-2024,11-07-2024,Amanda Snyder,CUST704,Consumer,PROD2310,Furniture,Dining Table,North,Rhode Island,Monicaland,6,1777,15,9062.7,6674.59,2388.11,Net Banking,Cancelled,Nguyen-Vazquez,gregorybrown@calhoun-arnold.net,8,Yes,45
ORD1571,14-09-2025,18-09-2025,Joshua Ryan,CUST380,Home Office,PROD4825,Electronics,Laptop,West,Hawaii,Robertville,2,445,10,801,520.23,280.77,Cash,Pending,Watson LLC,angelawest@barnett.com,22,No,0
ORD1572,01-06-2024,03-06-2024,Chad Fisher,CUST672,Corporate,PROD6742,Grocery,Smacks,East,South Carolina,Lake Gregory,6,2164,5,12334.8,10047.12,2287.68,Credit Card,Pending,Baker-Franklin,coxkenneth@mendoza-parks.com,41,No,0
ORD1573,06-01-2026,10-01-2026,Larry Barry,CUST446,Home Office,PROD2974,Office Supplies,Pen,East,Montana,Michealtown,6,892,20,4281.6,2807.24,1474.36,Net Banking,Delivered,Lee-Brown,glong@collins.com,32,No,0
ORD1574,12-08-2025,14-08-2025,Robert Holloway,CUST326,Home Office,PROD3214,Furniture,Office Chair,North,Missouri,West Lisabury,3,4107,5,11704.95,9130.15,2574.8,Credit Card,Pending,Brown PLC,freynolds@vance.biz,6,Yes,41
ORD1575,25-12-2024,27-12-2024,Victoria Harrell,CUST102,Home Office,PROD6181,Furniture,Office Chair,North,Pennsylvania,Cathyhaven,10,1689,10,15201,13394.98,1806.02,Credit Card,Cancelled,Gallagher-Johnson,ojohnson@patterson.com,33,No,0
ORD1576,20-10-2025,27-10-2025,Mr. Charles Rogers,CUST269,Home Office,PROD3836,Office Supplies,Notbook,East,Nevada,North David,1,3827,20,3061.6,2731.52,330.08,Cash,Returned,Mcmillan and Sons,burgesserin@berger-johnson.info,43,No,0
ORD1577,02-05-2025,05-05-2025,Mrs. Amanda Robinson MD,CUST656,Corporate,PROD6911,Electronics,Headphones,North,Oregon,West Robinview,10,3758,15,31943,22819.33,9123.67,Net Banking,Pending,"Jones, Robinson and Joseph",jamesjohnson@welch-costa.info,50,No,0
ORD1578,15-06-2024,20-06-2024,Leah Brewer,CUST335,Corporate,PROD7897,Office Supplies,Stepler,East,Illinois,Lake Robert,6,4005,0,24030,17363.16,6666.84,Net Banking,Cancelled,"Hamilton, Porter and Jones",andrewschristopher@kane.net,24,No,0
ORD1579,20-03-2024,27-03-2024,Kayla Craig,CUST741,Corporate,PROD4496,Furniture,Sofa,North,Nebraska,Alexischester,9,1086,10,8796.6,6761.5,2035.1,Cash,Cancelled,Parker-Frederick,radams@figueroa-freeman.biz,45,No,0
ORD1580,15-11-2024,17-11-2024,Dustin Chang,CUST142,Consumer,PROD8885,Grocery,Cooking Oil,South,West Virginia,New Stephanie,7,2389,0,16723,13111.37,3611.63,Net Banking,Returned,Mendez Inc,zachary16@garcia.info,27,No,0
ORD1581,30-10-2025,02-11-2025,Melissa Hall,CUST829,Consumer,PROD1437,Furniture,Study Table,North,Maryland,Port Timothy,9,1432,20,10310.4,8571.86,1738.54,Net Banking,Delivered,Smith-Ryan,dawsonbrenda@wells.com,3,Yes,37
ORD1582,17-04-2024,22-04-2024,Lisa Rodriguez,CUST286,Corporate,PROD4723,Grocery,Juice Pack,West,Hawaii,New Scott,2,1176,0,2352,1688.12,663.88,Credit Card,Delivered,Young-Bradley,victoria24@hernandez-mitchell.net,0,Yes,40
ORD1583,18-07-2024,21-07-2024,Nicole Steele,CUST402,Consumer,PROD2987,Office Supplies,Pen,South,South Carolina,Port Abigail,1,3303,5,3137.85,2023.03,1114.82,Net Banking,Pending,Cooper-Alvarado,joan18@bruce.org,43,No,0
ORD1584,04-05-2025,05-05-2025,Alicia Cooper,CUST243,Consumer,PROD2752,Office Supplies,Stepler,West,Arkansas,Josephbury,4,2025,20,6480,3929.79,2550.21,Credit Card,Cancelled,Scott Ltd,kevinacosta@smith.net,44,No,0
ORD1585,27-09-2025,01-10-2025,Ryan Hall,CUST508,Consumer,PROD9098,Grocery,Juice Pack,South,West Virginia,Debramouth,3,3709,15,9457.95,7124.43,2333.52,Cash,Cancelled,Kirk-Hensley,jamesbuchanan@brown.com,4,Yes,43
ORD1586,08-07-2024,12-07-2024,Antonio Gentry,CUST683,Consumer,PROD6677,Grocery,Rice Bag,East,Illinois,Lake Gabrielle,4,1982,15,6738.8,4554.41,2184.39,Net Banking,Delivered,"Keller, Woodard and Tanner",chelsea85@drake.org,42,No,0
ORD1587,20-08-2024,27-08-2024,Samuel Hampton,CUST888,Corporate,PROD3632,Furniture,Dining Table,South,Kentucky,Dylanmouth,3,977,5,2784.45,1924.39,860.06,Net Banking,Delivered,Fernandez-Woods,tyler92@mcguire-herrera.com,16,No,0
ORD1588,10-02-2025,12-02-2025,Clifford Simpson,CUST319,Corporate,PROD2687,Furniture,Sofa,East,California,North Kevin,1,3818,10,3436.2,2583.96,852.24,Net Banking,Delivered,"Rodriguez, Delacruz and Kim",nicolesherman@gill.com,31,No,0
ORD1589,13-05-2024,20-05-2024,Mallory Norman,CUST472,Consumer,PROD6554,Grocery,Sugar,South,Nebraska,Kristenton,8,783,0,6264,5353.59,910.41,UPI,Delivered,Moyer-Haney,vincent23@mejia-carrillo.com,8,Yes,37
ORD1590,16-03-2025,21-03-2025,Edward Lamb,CUST574,Home Office,PROD3685,Grocery,Smacks,South,Ohio,West Michaelbury,3,816,10,2203.2,1951.66,251.54,UPI,Returned,"Anderson, Carpenter and Bell",thomas47@nielsen-salazar.com,18,No,0
ORD1591,16-07-2024,21-07-2024,Daniel Gilbert,CUST740,Home Office,PROD1379,Office Supplies,File Folder,North,Massachusetts,Lake Robert,5,3193,15,13570.25,10948.9,2621.35,UPI,Returned,Ramirez Inc,nelsontimothy@coleman.com,24,No,0
ORD1592,07-02-2024,12-02-2024,Samuel Kim,CUST769,Corporate,PROD8533,Office Supplies,File Folder,North,Tennessee,Gloriamouth,5,1001,5,4754.75,3508.61,1246.14,Net Banking,Delivered,Watson-Taylor,denise15@pugh.com,41,No,0
ORD1593,26-05-2025,01-06-2025,Andrew Reynolds,CUST698,Corporate,PROD7267,Furniture,Study Table,West,Connecticut,Parkerberg,9,1130,5,9661.5,8583.89,1077.61,Credit Card,Delivered,Cantu Ltd,lmclaughlin@schmidt.biz,33,No,0
ORD1594,08-09-2025,12-09-2025,Joe Duran,CUST375,Home Office,PROD1815,Electronics,Mouse,West,Tennessee,South Coreyshire,3,677,10,1827.9,1539.94,287.96,UPI,Pending,"Walker, Nguyen and James",contrerasdavid@brown.com,16,No,0
ORD1595,23-04-2024,26-04-2024,Robert Smith,CUST587,Corporate,PROD8437,Office Supplies,File Folder,East,Maine,Klineland,1,3298,10,2968.2,2152.06,816.14,UPI,Pending,Hudson-White,amyrandall@martinez.org,31,No,0
ORD1596,07-03-2025,11-03-2025,Jordan Douglas,CUST645,Home Office,PROD2039,Furniture,Dining Table,East,Wyoming,Nortonburgh,4,2369,20,7580.8,6198.51,1382.29,Credit Card,Returned,Reynolds-Smith,bferrell@lewis.com,11,No,0
ORD1597,16-02-2024,19-02-2024,Alicia Kirk,CUST701,Home Office,PROD2562,Office Supplies,Notbook,West,Iowa,Cooperburgh,8,2458,0,19664,14237.11,5426.89,Credit Card,Delivered,"Tucker, Blankenship and Sims",qsmith@ford-rose.com,13,No,0
ORD1598,27-09-2024,28-09-2024,Kelly Mathis,CUST543,Corporate,PROD2123,Furniture,Bookshelf,South,Connecticut,Wolftown,6,2899,0,17394,12221.12,5172.88,Net Banking,Pending,Walker-Bradford,stevenstaylor@farmer.com,42,No,0
ORD1599,04-01-2026,09-01-2026,Carrie Welch,CUST687,Consumer,PROD3518,Electronics,Monitor,South,Utah,Ronaldview,5,3227,15,13714.75,11175.57,2539.18,UPI,Delivered,"Ho, Hardy and Robertson",byrdlindsay@harris.com,18,No,0
ORD1600,27-06-2025,30-06-2025,Robin Shields,CUST280,Consumer,PROD4273,Furniture,Bookshelf,South,Florida,South Nicholasbury,5,2563,10,11533.5,9523.31,2010.19,UPI,Delivered,"Blevins, Henry and Decker",carly35@alvarado.com,23,No,0
ORD1601,12-09-2024,15-09-2024,Heidi Jackson,CUST933,Home Office,PROD6043,Grocery,Sugar,West,North Carolina,Carterhaven,7,2028,10,12776.4,8136.5,4639.9,Credit Card,Returned,"Watson, Browning and Clark",mendozamary@harper.net,28,No,0
ORD1602,16-03-2024,23-03-2024,Sean Tucker,CUST634,Consumer,PROD2020,Furniture,Office Chair,East,Connecticut,Lake Kimberly,8,3683,20,23571.2,17891.77,5679.43,Net Banking,Cancelled,"Clark, Martinez and Austin",tcohen@willis-walter.net,25,No,0
ORD1603,18-06-2024,20-06-2024,Javier Jenkins,CUST473,Home Office,PROD9466,Furniture,Bookshelf,East,North Carolina,Rossville,4,1728,15,5875.2,4454.4,1420.8,UPI,Pending,"Taylor, Buck and Lewis",butlerfrederick@myers-owens.com,50,No,0
ORD1604,03-09-2025,08-09-2025,Deborah Frazier,CUST143,Corporate,PROD2869,Grocery,Smacks,South,Arkansas,Josefurt,9,4034,0,36306,25739.46,10566.54,Cash,Cancelled,Levy-Lewis,wsantiago@bryan.com,49,No,0
ORD1605,20-04-2025,27-04-2025,Andrea Mitchell,CUST845,Home Office,PROD8067,Office Supplies,File Folder,West,Nebraska,Thompsonberg,4,3796,15,12906.4,10180.45,2725.95,UPI,Cancelled,Sanchez Ltd,fmiller@james-williams.com,13,No,0
ORD1606,19-10-2025,25-10-2025,Jennifer Wilson,CUST862,Corporate,PROD5420,Electronics,Laptop,North,Florida,South Audreyside,8,1165,20,7456,4947.43,2508.57,Cash,Pending,Cantrell-Eaton,charlesmaldonado@morton.net,14,No,0
ORD1607,09-02-2024,12-02-2024,Scott Holmes,CUST319,Consumer,PROD1064,Furniture,Office Chair,West,Georgia,Dennishaven,4,1403,20,4489.6,3484.03,1005.57,Credit Card,Pending,Obrien LLC,iwhite@salazar.com,23,No,0
ORD1608,14-04-2025,20-04-2025,Mr. Zachary Donaldson,CUST488,Home Office,PROD5384,Grocery,Rice Bag,North,West Virginia,Lindamouth,10,2919,5,27730.5,24314.67,3415.83,Credit Card,Delivered,Herring PLC,elizabeth50@baker.biz,46,No,0
ORD1609,11-04-2025,17-04-2025,Kirsten Williams,CUST442,Corporate,PROD5301,Grocery,Cooking Oil,North,Arizona,Roseberg,6,1868,0,11208,7243.21,3964.79,Cash,Cancelled,"Watkins, George and Tate",bradley71@yu.biz,13,No,0
ORD1610,06-12-2024,13-12-2024,Eugene Sweeney,CUST864,Corporate,PROD3862,Office Supplies,Notbook,West,Wyoming,New Anthony,10,4662,10,41958,29922.58,12035.42,UPI,Pending,"Juarez, Davis and Wilson",richard33@reyes-nelson.net,19,No,0
ORD1611,17-05-2024,24-05-2024,Lisa Holmes,CUST702,Corporate,PROD4822,Electronics,Laptop,North,Nevada,New Neilchester,6,3693,0,22158,15499.07,6658.93,Net Banking,Delivered,Hurst-Carter,meyersmaria@vang-johnson.net,47,No,0
ORD1612,04-07-2025,05-07-2025,Joseph Lee,CUST797,Corporate,PROD1418,Electronics,Laptop,North,Wisconsin,East Stephanieshire,2,3477,0,6954,5750.84,1203.16,Net Banking,Pending,Russell-Chan,william03@smith-ball.com,8,Yes,27
ORD1613,25-10-2024,29-10-2024,Crystal Barnes,CUST604,Corporate,PROD1168,Office Supplies,File Folder,East,Delaware,New Michaelborough,3,1338,15,3411.9,2721.73,690.17,Credit Card,Cancelled,"Howard, Adams and Miller",veronica35@cabrera.com,45,No,0
ORD1614,07-12-2024,09-12-2024,Scott Hill,CUST684,Corporate,PROD2625,Furniture,Study Table,South,South Dakota,Hessstad,7,1757,5,11684.05,8677.06,3006.99,Cash,Cancelled,Roth PLC,shawnscott@gardner.org,15,No,0
ORD1615,08-12-2025,14-12-2025,Chad Conley,CUST181,Home Office,PROD7860,Electronics,Monitor,North,Mississippi,North Chelseystad,6,3678,5,20964.6,14255.91,6708.69,UPI,Returned,Lynch-Gonzalez,richardlewis@reese.com,44,No,0
ORD1616,28-05-2025,03-06-2025,Tiffany Jones,CUST553,Corporate,PROD2405,Electronics,Monitor,South,California,Pamelatown,4,4252,15,14456.8,11224.24,3232.56,Net Banking,Pending,Moore-Thomas,monica77@bender.biz,30,No,0
ORD1617,24-07-2024,31-07-2024,Teresa Hill,CUST196,Corporate,PROD2609,Grocery,Cooking Oil,South,Kansas,Port Kenneth,2,1341,0,2682,1901.98,780.02,UPI,Delivered,Benson-Beard,jeffreyhawkins@meza.com,48,No,0
ORD1618,28-01-2025,01-02-2025,Christopher Murillo,CUST450,Home Office,PROD4969,Grocery,Rice Bag,South,Louisiana,Amberland,3,186,15,474.3,317.13,157.17,Net Banking,Returned,Payne-Baker,watsonlisa@palmer.com,23,No,0
ORD1619,07-12-2025,11-12-2025,Jennifer Krueger,CUST849,Home Office,PROD6938,Furniture,Office Chair,West,Arizona,Bakermouth,5,3611,5,17152.25,10786.13,6366.12,Cash,Delivered,Strong-Osborne,castroryan@kane.com,42,No,0
ORD1620,31-01-2025,03-02-2025,Troy Gordon,CUST581,Consumer,PROD8050,Office Supplies,Notbook,East,Oklahoma,East Eric,1,2010,10,1809,1610.29,198.71,Credit Card,Cancelled,"Simon, Nichols and Morris",lanejohnny@pruitt-anderson.biz,46,No,0
